id,key,value,type
2543995780,postcode,10304,addr
2543995780,housenumber,121,addr
2544028973,street,Sloane Avenue,addr
2544028973,postcode,10314,addr
2544028973,housenumber,21,addr
2544062713,street,Benedict Road,addr
2544062713,postcode,10304,addr
2544062713,housenumber,3,addr
2544115224,street,Ridge Avenue,addr
2544115224,postcode,10304,addr
2544115224,housenumber,155,addr
2544126851,street,Richmond Road,addr
2544126851,postcode,10304,addr
2544126851,housenumber,1340B,addr
2544999297,street,Fountain Avenue,addr
2544999297,postcode,11208,addr
2544999297,housenumber,96,addr
2545075833,street,Atkins Avenue,addr
2545075833,postcode,11208,addr
2545075833,housenumber,183,addr
2545075846,street,Fountain Avenue,addr
2545075846,postcode,11208,addr
2545075846,housenumber,255,addr
2545156004,street,Belmont Avenue,addr
2545156004,postcode,11207,addr
2545156004,housenumber,510,addr
2545168602,street,Mc Clean Avenue,addr
2545168602,postcode,10305,addr
2545168602,housenumber,183B,addr
2545187971,street,107th Avenue,addr
2545187971,postcode,11417,addr
2545187971,housenumber,92-17,addr
2545357608,street,Hull Avenue,addr
2545357608,postcode,10306,addr
2545357608,housenumber,29,addr
2545366340,street,Bedford Avenue,addr
2545366340,postcode,10306,addr
2545366340,housenumber,179,addr
2545366354,street,Husson Street,addr
2545366354,postcode,10306,addr
2545366354,housenumber,366,addr
2545394774,street,Jefferson Avenue,addr
2545394774,postcode,10306,addr
2545394774,housenumber,469,addr
2545406149,street,Bedford Avenue,addr
2545406149,postcode,10306,addr
2545406149,housenumber,306,addr
2545434842,street,Midland Avenue,addr
2545434842,postcode,10306,addr
2545434842,housenumber,572,addr
2545434865,street,Lincoln Avenue,addr
2545434865,postcode,10306,addr
2545434865,housenumber,645,addr
2545482906,street,223rd Street,addr
2545482906,postcode,11429,addr
2545482906,housenumber,108-1,addr
2546905205,street,Richmond Road,addr
2546905205,postcode,10306,addr
2546905205,housenumber,2508,addr
2546985559,street,Lafayette Street,addr
2546985559,postcode,10003,addr
2546985559,housenumber,442,addr
2547000482,street,Bond Street,addr
2547000482,postcode,10012,addr
2547000482,housenumber,19,addr
2547136935,street,East 13th Street,addr
2547136935,postcode,10003,addr
2547136935,housenumber,356,addr
2547155239,city,New York,addr
2547155239,street,3rd Avenue,addr
2547155239,postcode,10003,addr
2547155239,housenumber,64,addr
2547246907,street,Kenmare Street,addr
2547246907,postcode,10012,addr
2547246907,housenumber,10,addr
2549893282,street,Henry Street,addr
2549893282,postcode,11201,addr
2549893282,housenumber,379,addr
2549908151,street,Parkside Avenue,addr
2549908151,postcode,11226,addr
2549908151,housenumber,384,addr
2549926661,street,Avenue B,addr
2549926661,postcode,10009,addr
2549926661,housenumber,94,addr
2550005932,street,Fulton Street,addr
2550005932,postcode,11201,addr
2550005932,housenumber,583A,addr
2550045043,street,7th Avenue,addr
2550045043,postcode,11215,addr
2550045043,housenumber,100A,addr
2550068616,street,Bergen Street,addr
2550068616,postcode,11217,addr
2550068616,housenumber,230A,addr
2550116708,street,Lefferts Boulevard,addr
2550116708,postcode,11420,addr
2550116708,housenumber,114-50,addr
2550142923,street,Macon Street,addr
2550142923,postcode,11216,addr
2550142923,housenumber,184,addr
2550523128,street,82nd Avenue,addr
2550523128,postcode,11004,addr
2550523128,housenumber,263-2,addr
2550563689,street,Horace Harding Eastxpressway Southr North,addr
2550563689,postcode,11362,addr
2550563689,housenumber,251-05,addr
2550571806,street,5th Avenue,addr
2550571806,postcode,11215,addr
2550571806,housenumber,414,addr
2550585164,name,4th Ave Beer House,regular
2550585164,shop,convenience,regular
2550585164,city,Brooklyn,addr
2550585164,state,NY,addr
2550585164,street,11th Street,addr
2550585164,postcode,11215,addr
2550585164,housenumber,246,addr
2550585167,street,12th Street,addr
2550585167,postcode,11215,addr
2550585167,housenumber,276A,addr
2550615809,street,Ditmas Avenue,addr
2550615809,postcode,11218,addr
2550615809,housenumber,501,addr
2550623639,street,East 4th Street,addr
2550623639,postcode,11218,addr
2550623639,housenumber,750,addr
2550646213,street,Beacon Place,addr
2550646213,postcode,10306,addr
2550646213,housenumber,13,addr
2550680828,street,Clawson Street,addr
2550680828,postcode,10306,addr
2550680828,housenumber,510,addr
2550697416,street,Aberdeen Road,addr
2550697416,postcode,11423,addr
2550697416,housenumber,190-06,addr
2550705460,street,Milton Avenue,addr
2550705460,postcode,10306,addr
2550705460,housenumber,215,addr
2550910622,street,85th Avenue,addr
2550910622,postcode,11432,addr
2550910622,housenumber,160-7,addr
2550917834,street,Hillside Avenue,addr
2550917834,postcode,11432,addr
2550917834,housenumber,153-27,addr
2550917836,street,Hillside Avenue,addr
2550917836,postcode,11432,addr
2550917836,housenumber,153-33,addr
2550938915,street,85th Avenue,addr
2550938915,postcode,11435,addr
2550938915,housenumber,144-51,addr
2550979725,street,Woodcutters Lane,addr
2550979725,postcode,10306,addr
2550979725,housenumber,21,addr
2550990507,street,Aberdeen Road,addr
2550990507,postcode,11432,addr
2550990507,housenumber,182-03,addr
2550990547,street,Union Turnpike,addr
2550990547,postcode,11432,addr
2550990547,housenumber,187-08,addr
2551021744,street,Rae Avenue,addr
2551021744,postcode,10312,addr
2551021744,housenumber,80,addr
2551044478,street,Harold Avenue,addr
2551044478,postcode,10312,addr
2551044478,housenumber,421,addr
2551084228,street,Woods Of Arden Road,addr
2551084228,postcode,10312,addr
2551084228,housenumber,31,addr
2551103769,street,Hylan Boulevard,addr
2551103769,postcode,10308,addr
2551103769,housenumber,3877,addr
2551110282,street,Woods Of Arden Road,addr
2551110282,postcode,10312,addr
2551110282,housenumber,418,addr
2551110301,street,Osborne Street,addr
2551110301,postcode,10312,addr
2551110301,housenumber,54,addr
2551197343,street,Parsons Boulevard,addr
2551197343,postcode,11367,addr
2551197343,housenumber,79-12,addr
2551343967,street,75th Avenue,addr
2551343967,postcode,11366,addr
2551343967,housenumber,158-10,addr
2551344000,street,Parsons Boulevard,addr
2551344000,postcode,11366,addr
2551344000,housenumber,75-39,addr
2551464645,street,Beach 43rd Street,addr
2551464645,postcode,11224,addr
2551464645,housenumber,4315,addr
2552613634,street,3rd Avenue,addr
2552613634,postcode,11209,addr
2552613634,housenumber,8321,addr
2552651908,street,West 24th Street,addr
2552651908,postcode,11224,addr
2552651908,housenumber,2950,addr
2552720426,street,73rd Street,addr
2552720426,postcode,11209,addr
2552720426,housenumber,279,addr
2552762173,street,Mermaid Avenue,addr
2552762173,postcode,11224,addr
2552762173,housenumber,1508B,addr
2552762247,street,West 19th Street,addr
2552762247,postcode,11224,addr
2552762247,housenumber,2907,addr
2552779065,street,Union Turnpike,addr
2552779065,postcode,11366,addr
2552779065,housenumber,189-17,addr
2552779084,street,71st Crescent,addr
2552779084,postcode,11365,addr
2552779084,housenumber,192-15A,addr
2552820592,street,West 8th Street,addr
2552820592,postcode,11224,addr
2552820592,housenumber,2855,addr
2552852960,street,Jewel Avenue,addr
2552852960,postcode,11367,addr
2552852960,housenumber,155-11,addr
2552853007,street,Parsons Boulevard,addr
2552853007,postcode,11367,addr
2552853007,housenumber,65-32,addr
2552858686,street,Brighton 1st Lane,addr
2552858686,postcode,11235,addr
2552858686,housenumber,65,addr
2552880708,street,Ocean View Avenue,addr
2552880708,postcode,11235,addr
2552880708,housenumber,324,addr
2552890672,street,Brighton 8th Street,addr
2552890672,postcode,11235,addr
2552890672,housenumber,2944,addr
2552912699,street,194th Street,addr
2552912699,postcode,11365,addr
2552912699,housenumber,60-1,addr
2552990242,street,Clearview Expressway Sr East,addr
2552990242,postcode,11364,addr
2552990242,housenumber,48-15,addr
2553025846,street,Hillside Avenue,addr
2553025846,postcode,11426,addr
2553025846,housenumber,249-12,addr
2553026111,street,Hillside Avenue,addr
2553026111,postcode,11426,addr
2553026111,housenumber,251-06,addr
2553179911,street,Oriental Boulevard,addr
2553179911,postcode,11235,addr
2553179911,housenumber,1701,addr
2553192595,street,6th Avenue,addr
2553192595,postcode,11209,addr
2553192595,housenumber,7225,addr
2553300189,street,East 29th Street,addr
2553300189,postcode,11235,addr
2553300189,housenumber,2802,addr
2553300940,street,11th Avenue,addr
2553300940,postcode,11228,addr
2553300940,housenumber,8108,addr
2553306995,street,65th Avenue,addr
2553306995,postcode,11364,addr
2553306995,housenumber,223-43,addr
2553348730,street,7th Avenue,addr
2553348730,postcode,11228,addr
2553348730,housenumber,7113,addr
2553360432,street,215th Street,addr
2553360432,postcode,11364,addr
2553360432,housenumber,69-4B,addr
2553522703,street,76th Street,addr
2553522703,postcode,11228,addr
2553522703,housenumber,1275,addr
2553569096,street,Jamaica Avenue,addr
2553569096,postcode,11433,addr
2553569096,housenumber,172-04,addr
2553595599,street,Union Turnpike,addr
2553595599,postcode,11367,addr
2553595599,housenumber,141-19A,addr
2553595906,street,147th Street,addr
2553595906,postcode,11367,addr
2553595906,housenumber,78-16,addr
2555098008,street,Grand Street,addr
2555098008,postcode,10013,addr
2555098008,housenumber,182,addr
2555126623,street,Allen Street,addr
2555126623,postcode,10002,addr
2555126623,housenumber,150,addr
2555538879,street,Coney Island Avenue,addr
2555538879,postcode,11223,addr
2555538879,housenumber,2650B,addr
2555598735,street,Linden Boulevard,addr
2555598735,postcode,11411,addr
2555598735,housenumber,228-9A,addr
2555608064,street,Linden Boulevard,addr
2555608064,postcode,11411,addr
2555608064,housenumber,225-09,addr
2555623161,street,220th Street,addr
2555623161,postcode,11411,addr
2555623161,housenumber,114-24,addr
2555712506,street,104th Avenue,addr
2555712506,postcode,11423,addr
2555712506,housenumber,205-27,addr
2555794318,street,West 6th Street,addr
2555794318,postcode,11223,addr
2555794318,housenumber,2296,addr
2555863745,street,25th Avenue,addr
2555863745,postcode,11354,addr
2555863745,housenumber,157-06,addr
2555970613,street,East 110th Street,addr
2555970613,postcode,10029,addr
2555970613,housenumber,255,addr
2555993026,highway,crossing,regular
2556059222,street,21st Avenue,addr
2556059222,postcode,11214,addr
2556059222,housenumber,8767,addr
2556456803,street,68th Street,addr
2556456803,postcode,11204,addr
2556456803,housenumber,2173A,addr
2556998844,street,18th Avenue,addr
2556998844,postcode,11204,addr
2556998844,housenumber,6901,addr
2557077598,street,17th Avenue,addr
2557077598,postcode,11214,addr
2557077598,housenumber,8021,addr
2557329350,street,Cropsey Avenue,addr
2557329350,postcode,11214,addr
2557329350,housenumber,1651,addr
2557474214,street,70th Street,addr
2557474214,postcode,11228,addr
2557474214,housenumber,1475,addr
2557675904,street,65th Street,addr
2557675904,postcode,11219,addr
2557675904,housenumber,1333A,addr
2557684091,street,14th Avenue,addr
2557684091,postcode,11219,addr
2557684091,housenumber,6223,addr
2557907397,street,17th Avenue,addr
2557907397,postcode,11204,addr
2557907397,housenumber,6401,addr
2557914368,street,17th Avenue,addr
2557914368,postcode,11204,addr
2557914368,housenumber,5902,addr
2557917131,street,52nd Street,addr
2557917131,postcode,11204,addr
2557917131,housenumber,1728,addr
2557932133,street,58th Street,addr
2557932133,postcode,11219,addr
2557932133,housenumber,1481A,addr
2557936959,street,62nd Street,addr
2557936959,postcode,11219,addr
2557936959,housenumber,1208,addr
2557944236,street,New Utrecht Avenue,addr
2557944236,postcode,11219,addr
2557944236,housenumber,5901,addr
2561215486,street,66th Street,addr
2561215486,postcode,11219,addr
2561215486,housenumber,984,addr
2561230216,street,70th Street,addr
2561230216,postcode,11228,addr
2561230216,housenumber,838,addr
2561265149,street,Thatford Avenue,addr
2561265149,postcode,11212,addr
2561265149,housenumber,130,addr
2561304127,street,Miller Avenue,addr
2561304127,postcode,11207,addr
2561304127,housenumber,343,addr
2561321790,street,Pennsylvania Avenue,addr
2561321790,postcode,11207,addr
2561321790,housenumber,506,addr
2561344057,street,13th Avenue,addr
2561344057,postcode,11219,addr
2561344057,housenumber,5014,addr
2561365156,street,Fort Hamilton Parkway,addr
2561365156,postcode,11219,addr
2561365156,housenumber,6201,addr
2561389317,street,New Utrecht Avenue,addr
2561389317,postcode,11219,addr
2561389317,housenumber,4505,addr
2561534402,street,46th Street,addr
2561534402,postcode,11220,addr
2561534402,housenumber,601,addr
2561539326,street,7th Avenue,addr
2561539326,postcode,11220,addr
2561539326,housenumber,5026,addr
2561880130,street,5th Avenue,addr
2561880130,postcode,11232,addr
2561880130,housenumber,4202,addr
2561880138,street,6th Avenue,addr
2561880138,postcode,11220,addr
2561880138,housenumber,4404,addr
2561909686,street,26th Street,addr
2561909686,postcode,11232,addr
2561909686,housenumber,181,addr
2561959502,street,15th Avenue,addr
2561959502,postcode,11218,addr
2561959502,housenumber,3524,addr
2561979820,street,McDonald Avenue,addr
2561979820,postcode,11218,addr
2561979820,housenumber,333,addr
2561983237,street,Church Avenue,addr
2561983237,postcode,11218,addr
2561983237,housenumber,515,addr
2561983239,street,Church Avenue,addr
2561983239,postcode,11218,addr
2561983239,housenumber,517,addr
2562001531,street,Vanderbilt Street,addr
2562001531,postcode,11218,addr
2562001531,housenumber,511,addr
2562015560,street,4th Avenue,addr
2562015560,postcode,11232,addr
2562015560,housenumber,861,addr
2562069637,street,16th Street,addr
2562069637,postcode,11215,addr
2562069637,housenumber,473,addr
2562383139,street,East 12th Street,addr
2562383139,postcode,10009,addr
2562383139,housenumber,637,addr
2562460589,street,7th Avenue South,addr
2562460589,postcode,10014,addr
2562460589,housenumber,60,addr
2562793007,street,East 8th Street,addr
2562793007,postcode,11223,addr
2562793007,housenumber,2002,addr
2562793077,street,East 7th Street,addr
2562793077,postcode,11223,addr
2562793077,housenumber,2143,addr
2562819146,street,Avenue R,addr
2562819146,postcode,11223,addr
2562819146,housenumber,1118,addr
2562830283,street,Avenue U,addr
2562830283,postcode,11229,addr
2562830283,housenumber,1401,addr
2562945587,street,East 18th Street,addr
2562945587,postcode,11229,addr
2562945587,housenumber,2080,addr
2562952002,street,Avenue S,addr
2562952002,postcode,11229,addr
2562952002,housenumber,2223A,addr
2563033913,street,Nostrand Avenue,addr
2563033913,postcode,11229,addr
2563033913,housenumber,3340,addr
2563305886,street,Bay Avenue,addr
2563305886,postcode,11230,addr
2563305886,housenumber,1922,addr
2563312086,street,Avenue M,addr
2563312086,postcode,11210,addr
2563312086,housenumber,2006,addr
2563312184,street,Avenue N,addr
2563312184,postcode,11210,addr
2563312184,housenumber,2523,addr
2563312274,street,Avenue N,addr
2563312274,postcode,11210,addr
2563312274,housenumber,2821,addr
2563416379,street,East 13th Street,addr
2563416379,postcode,11230,addr
2563416379,housenumber,801,addr
2563428514,street,Foster Avenue,addr
2563428514,postcode,11230,addr
2563428514,housenumber,826,addr
2563509107,street,Cortelyou Road,addr
2563509107,postcode,11226,addr
2563509107,housenumber,2002,addr
2563525309,street,East 26th Street,addr
2563525309,postcode,11210,addr
2563525309,housenumber,971A,addr
2563760675,street,Albany Avenue,addr
2563760675,postcode,11210,addr
2563760675,housenumber,1870,addr
2563778819,street,East 32nd Street,addr
2563778819,postcode,11210,addr
2563778819,housenumber,1085,addr
2563778855,street,East 34th Street,addr
2563778855,postcode,11210,addr
2563778855,housenumber,1222,addr
2563820033,street,Flatlands Avenue,addr
2563820033,postcode,11234,addr
2563820033,housenumber,3701,addr
2563845794,street,Hillel Place,addr
2563845794,postcode,11210,addr
2563845794,housenumber,19,addr
2563930260,street,Church Street,addr
2563930260,postcode,10013,addr
2563930260,housenumber,271,addr
2563930338,street,Lispenard Street,addr
2563930338,postcode,10013,addr
2563930338,housenumber,43,addr
2564488079,street,Ryder Street,addr
2564488079,postcode,11234,addr
2564488079,housenumber,1882,addr
2564503417,street,Kimball Street,addr
2564503417,postcode,11234,addr
2564503417,housenumber,2074,addr
2564543505,street,Cornelia Street,addr
2564543505,postcode,11237,addr
2564543505,housenumber,366,addr
2564572617,street,Decatur Street,addr
2564572617,postcode,11385,addr
2564572617,housenumber,1634,addr
2564574624,street,East 48th Street,addr
2564574624,postcode,11234,addr
2564574624,housenumber,1843,addr
2564574657,street,East 49th Street,addr
2564574657,postcode,11234,addr
2564574657,housenumber,1892,addr
2564667589,street,Glenwood Road,addr
2564667589,postcode,11236,addr
2564667589,housenumber,7823,addr
2564735498,street,Flatlands Avenue,addr
2564735498,postcode,11236,addr
2564735498,housenumber,8027,addr
2564861067,street,Canarsie Road,addr
2564861067,postcode,11236,addr
2564861067,housenumber,1542,addr
2564947148,street,Madison Street,addr
2564947148,postcode,11221,addr
2564947148,housenumber,996,addr
2564994626,street,Central Avenue,addr
2564994626,postcode,11221,addr
2564994626,housenumber,440,addr
2565054444,street,Evergreen Avenue,addr
2565054444,postcode,11221,addr
2565054444,housenumber,318,addr
2565080004,street,Jefferson Avenue,addr
2565080004,postcode,11221,addr
2565080004,housenumber,827,addr
2565087177,street,Halsey Street,addr
2565087177,postcode,11233,addr
2565087177,housenumber,729,addr
2565088586,street,East 108th Street,addr
2565088586,postcode,11236,addr
2565088586,housenumber,1484,addr
2565094733,street,Bainbridge Street,addr
2565094733,postcode,11233,addr
2565094733,housenumber,253A,addr
2565349125,street,Farragut Road,addr
2565349125,postcode,11210,addr
2565349125,housenumber,1427,addr
2565349240,street,East 28th Street,addr
2565349240,postcode,11210,addr
2565349240,housenumber,618,addr
2565369043,street,Bergen Avenue,addr
2565369043,postcode,11234,addr
2565369043,housenumber,1070,addr
2565462628,street,Mill Avenue,addr
2565462628,postcode,11234,addr
2565462628,housenumber,1466,addr
2565462714,street,East 64th Street,addr
2565462714,postcode,11234,addr
2565462714,housenumber,2030,addr
2565495278,street,East 57th Street,addr
2565495278,postcode,11234,addr
2565495278,housenumber,2039,addr
2565630481,street,29th Avenue,addr
2565630481,postcode,11358,addr
2565630481,housenumber,161-09,addr
2565683733,street,Washington Street,addr
2565683733,postcode,10013,addr
2565683733,housenumber,390,addr
2566217118,street,East 70th Street,addr
2566217118,postcode,11234,addr
2566217118,housenumber,2284,addr
2566217136,street,East 72nd Street,addr
2566217136,postcode,11234,addr
2566217136,housenumber,2382,addr
2566238851,street,Avenue W,addr
2566238851,postcode,11234,addr
2566238851,housenumber,7524,addr
2566358312,street,East 40th Street,addr
2566358312,postcode,11203,addr
2566358312,housenumber,539,addr
2566378129,street,Tilden Avenue,addr
2566378129,postcode,11226,addr
2566378129,housenumber,2921,addr
2566397958,street,Church Avenue,addr
2566397958,postcode,11226,addr
2566397958,housenumber,3224,addr
2566484323,street,East 48th Street,addr
2566484323,postcode,11203,addr
2566484323,housenumber,472,addr
2566500944,street,East 88th Street,addr
2566500944,postcode,11236,addr
2566500944,housenumber,42,addr
2566545823,street,Utica Avenue,addr
2566545823,postcode,11203,addr
2566545823,housenumber,679,addr
2566741683,street,Rutland Road,addr
2566741683,postcode,11212,addr
2566741683,housenumber,1071,addr
2566816636,street,Riverdale Avenue,addr
2566816636,postcode,11212,addr
2566816636,housenumber,147A,addr
2566816644,street,Riverdale Avenue,addr
2566816644,postcode,11212,addr
2566816644,housenumber,159A,addr
2566902463,street,Newport Street,addr
2566902463,postcode,11207,addr
2566902463,housenumber,477,addr
2566917012,street,Wyona Street,addr
2566917012,postcode,11207,addr
2566917012,housenumber,710,addr
2566965072,street,Hendrix Street,addr
2566965072,postcode,11207,addr
2566965072,housenumber,315,addr
2566983561,street,Atlantic Avenue,addr
2566983561,postcode,11207,addr
2566983561,housenumber,2863,addr
2567035075,street,Crown Street,addr
2567035075,postcode,11213,addr
2567035075,housenumber,483,addr
2567111725,street,Strauss Street,addr
2567111725,postcode,11212,addr
2567111725,housenumber,1819,addr
2567136337,street,Bergen Street,addr
2567136337,postcode,11233,addr
2567136337,housenumber,2171,addr
2567136350,street,Pacific Street,addr
2567136350,postcode,11233,addr
2567136350,housenumber,2390,addr
2567536164,street,Avenue B,addr
2567536164,postcode,10009,addr
2567536164,housenumber,21,addr
2567877670,street,Monroe Street,addr
2567877670,postcode,11221,addr
2567877670,housenumber,669,addr
2567902084,street,Lincoln Place,addr
2567902084,postcode,11216,addr
2567902084,housenumber,783,addr
2567931029,street,Nostrand Avenue,addr
2567931029,postcode,11216,addr
2567931029,housenumber,707,addr
2567934963,street,Prospect Place,addr
2567934963,postcode,11216,addr
2567934963,housenumber,823,addr
2567977187,street,Hart Street,addr
2567977187,postcode,11206,addr
2567977187,housenumber,328,addr
2568000666,street,Nostrand Avenue,addr
2568000666,postcode,11206,addr
2568000666,housenumber,103,addr
2568002301,street,Park Avenue,addr
2568002301,postcode,11206,addr
2568002301,housenumber,624,addr
2568005441,street,Albany Avenue,addr
2568005441,postcode,11213,addr
2568005441,housenumber,296,addr
2568011160,street,Albany Avenue,addr
2568011160,postcode,11213,addr
2568011160,housenumber,254,addr
2568055905,street,Marcy Avenue,addr
2568055905,postcode,11206,addr
2568055905,housenumber,507,addr
2568066284,street,Greene Avenue,addr
2568066284,postcode,11238,addr
2568066284,housenumber,284,addr
2568110406,street,Gates Avenue,addr
2568110406,postcode,11238,addr
2568110406,housenumber,129,addr
2568119978,street,Classon Avenue,addr
2568119978,postcode,11238,addr
2568119978,housenumber,361,addr
2568179565,street,Kent Avenue,addr
2568179565,postcode,11205,addr
2568179565,housenumber,881,addr
2568196151,street,Flushing Avenue,addr
2568196151,postcode,11205,addr
2568196151,housenumber,476,addr
2568198164,street,Myrtle Avenue,addr
2568198164,postcode,11205,addr
2568198164,housenumber,535,addr
2568219040,street,Washington Avenue,addr
2568219040,postcode,11205,addr
2568219040,housenumber,137A,addr
2568226489,street,Sterling Place,addr
2568226489,postcode,11233,addr
2568226489,housenumber,1611,addr
2568248771,street,Sterling Place,addr
2568248771,postcode,11233,addr
2568248771,housenumber,1796A,addr
2568511814,street,Decatur Street,addr
2568511814,postcode,11233,addr
2568511814,housenumber,498,addr
2568519050,street,Bridge Street,addr
2568519050,postcode,11201,addr
2568519050,housenumber,46,addr
2568600859,street,Willoughby Avenue,addr
2568600859,postcode,11221,addr
2568600859,housenumber,934,addr
2568641783,street,Bushwick Avenue,addr
2568641783,postcode,11207,addr
2568641783,housenumber,1474,addr
2568651463,street,Knickerbocker Avenue,addr
2568651463,postcode,11237,addr
2568651463,housenumber,290,addr
2568666336,street,Irving Avenue,addr
2568666336,postcode,11237,addr
2568666336,housenumber,122,addr
2568686414,street,Wyckoff Avenue,addr
2568686414,postcode,11237,addr
2568686414,housenumber,206,addr
2568724738,street,9th Street,addr
2568724738,postcode,11215,addr
2568724738,housenumber,400,addr
2568727310,street,Weirfield Street,addr
2568727310,postcode,11385,addr
2568727310,housenumber,1702,addr
2568788726,street,Prospect Park West,addr
2568788726,postcode,11215,addr
2568788726,housenumber,44,addr
2568824898,street,Saint Nicholas Avenue,addr
2568824898,postcode,11237,addr
2568824898,housenumber,81,addr
2568834348,street,7th Avenue,addr
2568834348,postcode,11217,addr
2568834348,housenumber,48,addr
2568848941,street,6th Avenue,addr
2568848941,postcode,11217,addr
2568848941,housenumber,117,addr
2568873574,street,Lincoln Place,addr
2568873574,postcode,11238,addr
2568873574,housenumber,502,addr
2569063630,street,West 14th Street,addr
2569063630,postcode,10011,addr
2569063630,housenumber,100,addr
2569065488,street,West 4th Street,addr
2569065488,postcode,10014,addr
2569065488,housenumber,283,addr
2569262548,street,West 11th Street,addr
2569262548,postcode,10014,addr
2569262548,housenumber,330,addr
2569729885,street,Fitchett Street,addr
2569729885,postcode,11374,addr
2569729885,housenumber,66-02,addr
2569811554,street,Ascan Avenue,addr
2569811554,postcode,11375,addr
2569811554,housenumber,133,addr
2569839646,street,Greenway Terrace,addr
2569839646,postcode,11375,addr
2569839646,housenumber,100,addr
2569930426,street,69th Avenue,addr
2569930426,postcode,11375,addr
2569930426,housenumber,108-01,addr
2569930432,street,69th Avenue,addr
2569930432,postcode,11375,addr
2569930432,housenumber,108-21,addr
2569933293,street,67th Drive,addr
2569933293,postcode,11375,addr
2569933293,housenumber,105-02,addr
2569941727,street,Grand Central Parkway,addr
2569941727,postcode,11375,addr
2569941727,housenumber,65-26,addr
2570081288,street,89th Street,addr
2570081288,postcode,11372,addr
2570081288,housenumber,37-63,addr
2570173911,street,80th Street,addr
2570173911,postcode,11372,addr
2570173911,housenumber,37-15,addr
2570237283,street,Boody Street,addr
2570237283,postcode,11370,addr
2570237283,housenumber,25-55,addr
2570579709,street,61st Road,addr
2570579709,postcode,11367,addr
2570579709,housenumber,136-35,addr
2572898140,street,Cypress Hills Street,addr
2572898140,postcode,11385,addr
2572898140,housenumber,69-16,addr
2572920346,street,Lafayette Avenue,addr
2572920346,postcode,11217,addr
2572920346,housenumber,3,addr
2572981730,street,Fulton Street,addr
2572981730,postcode,11217,addr
2572981730,housenumber,692,addr
2572993816,street,69th Place,addr
2572993816,postcode,11385,addr
2572993816,housenumber,70-27,addr
2573115174,street,Carlton Avenue,addr
2573115174,postcode,11217,addr
2573115174,housenumber,614,addr
2577699688,name,Carriage House Marina,regular
2577699688,leisure,marina,regular
2586195834,street,Forest Hill Road,addr
2586195834,postcode,10314,addr
2586195834,housenumber,829,addr
2620513907,name,Starbucks,regular
2620513907,amenity,cafe,regular
2620513907,cuisine,coffee_shop,regular
2620513907,city,New York,addr
2620513907,state,NY,addr
2620513907,street,East 87th Street,addr
2620513907,country,US,addr
2620513907,postcode,10128,addr
2620513907,opening_hours,Mo-Th 05:30-23:00; Fr 05:30-24:00; Sa 06:00-24:00; Su 06:00-23:00,regular
2620513907,internet_access,wlan,regular
2620513907,housenumber,120,addr
2620513907,fee,no,internet_access
2627766050,tourism,picnic_site,regular
2627766052,tourism,picnic_site,regular
2632672960,highway,crossing,regular
2632672960,crossing,zebra,regular
2678466844,city,New York,addr
2678466844,state,NY,addr
2678466844,street,Broadway,addr
2678466844,housenumber,1514,addr
2701626574,street,Sterling Place,addr
2701626574,postcode,11238,addr
2701626574,housenumber,183,addr
2701655598,street,Butler Place,addr
2701655598,postcode,11238,addr
2701655598,housenumber,31,addr
2703169722,street,9th Avenue,addr
2703169722,postcode,10001,addr
2703169722,housenumber,229,addr
2704161424,street,Lexington Avenue,addr
2704161424,postcode,10010,addr
2704161424,housenumber,54,addr
2708222201,street,West 58th Street,addr
2708222201,postcode,10019,addr
2708222201,housenumber,314,addr
2708250491,street,Starr Avenue,addr
2708250491,postcode,11101,addr
2708250491,housenumber,36-01,addr
2708250492,street,Bradley Avenue,addr
2708250492,postcode,11101,addr
2708250492,housenumber,36-02,addr
2709258442,street,West 34th Street,addr
2709258442,postcode,10001,addr
2709258442,housenumber,305,addr
2709702246,street,West 39th Street,addr
2709702246,postcode,10018,addr
2709702246,housenumber,125,addr
2709702456,street,7th Avenue,addr
2709702456,postcode,10018,addr
2709702456,housenumber,513,addr
2709868089,street,West 49th Street,addr
2709868089,postcode,10019,addr
2709868089,housenumber,501,addr
2709878699,city,New York,addr
2709878699,state,NY,addr
2709878699,street,West 43rd Street,addr
2709878699,country,US,addr
2709878699,postcode,10036,addr
2709878699,housenumber,457,addr
2709915245,street,8th Avenue,addr
2709915245,postcode,10036,addr
2709915245,housenumber,787,addr
2710031798,street,8th Avenue,addr
2710031798,postcode,10019,addr
2710031798,housenumber,805,addr
2710196304,street,West 58th Street,addr
2710196304,postcode,10019,addr
2710196304,housenumber,468,addr
2710842173,street,2nd Avenue,addr
2710842173,postcode,10016,addr
2710842173,housenumber,623,addr
2714192699,street,Madison Avenue,addr
2714192699,postcode,10029,addr
2714192699,housenumber,1760,addr
2714192727,street,East 116th Street,addr
2714192727,postcode,10029,addr
2714192727,housenumber,72,addr
2716011945,street,East 44th Street,addr
2716011945,postcode,10017,addr
2716011945,housenumber,11,addr
2716011980,street,East 46th Street,addr
2716011980,postcode,10017,addr
2716011980,housenumber,24,addr
2716126851,street,9th Avenue,addr
2716126851,postcode,10036,addr
2716126851,housenumber,642,addr
2716231134,street,West 42nd Street,addr
2716231134,postcode,10036,addr
2716231134,housenumber,255,addr
2716231146,street,West 42nd Street,addr
2716231146,postcode,10036,addr
2716231146,housenumber,301,addr
