id,user,uid,version,changeset,timestamp 
247431048,ingalls_nycbuildings,1812841,1,19035759,2013-11-21T14:16:56Z
247434014,Rub21_nycbuildings,1781294,1,19035999,2013-11-21T14:26:05Z
247434190,Rub21_nycbuildings,1781294,1,19035999,2013-11-21T14:26:23Z
247434265,ingalls_nycbuildings,1812841,1,19036040,2013-11-21T14:26:27Z
247434316,ingalls_nycbuildings,1812841,1,19036040,2013-11-21T14:26:30Z
247437707,Rub21_nycbuildings,1781294,1,19036257,2013-11-21T14:34:59Z
247438110,Rub21_nycbuildings,1781294,1,19036257,2013-11-21T14:35:20Z
247438192,Rub21_nycbuildings,1781294,1,19036257,2013-11-21T14:35:27Z
247439769,Rub21_nycbuildings,1781294,1,19036425,2013-11-21T14:40:44Z
247440298,Rub21_nycbuildings,1781294,1,19036425,2013-11-21T14:41:20Z
247440554,Rub21_nycbuildings,1781294,1,19036425,2013-11-21T14:41:41Z
247442528,Rub21_nycbuildings,1781294,1,19036699,2013-11-21T14:51:20Z
247442558,Rub21_nycbuildings,1781294,1,19036699,2013-11-21T14:51:24Z
247442837,Rub21_nycbuildings,1781294,1,19036699,2013-11-21T14:51:49Z
247447930,ingalls_nycbuildings,1812841,1,19037153,2013-11-21T15:04:37Z
247453265,Rub21_nycbuildings,1781294,1,19037771,2013-11-21T15:29:11Z
247453345,Rub21_nycbuildings,1781294,1,19037771,2013-11-21T15:29:19Z
247453376,Rub21_nycbuildings,1781294,1,19037771,2013-11-21T15:29:23Z
247453487,Rub21_nycbuildings,1781294,1,19037771,2013-11-21T15:29:38Z
247456282,Rub21_nycbuildings,1781294,1,19038095,2013-11-21T15:44:11Z
247456292,Rub21_nycbuildings,1781294,1,19038095,2013-11-21T15:44:13Z
247456316,Rub21_nycbuildings,1781294,1,19038095,2013-11-21T15:44:15Z
247456688,Rub21_nycbuildings,1781294,1,19038095,2013-11-21T15:45:00Z
247456697,Rub21_nycbuildings,1781294,1,19038095,2013-11-21T15:45:01Z
247458586,Rub21_nycbuildings,1781294,1,19038364,2013-11-21T15:56:31Z
247458891,Rub21_nycbuildings,1781294,1,19038364,2013-11-21T15:57:01Z
247459196,Rub21_nycbuildings,1781294,1,19038364,2013-11-21T15:57:37Z
247460494,ingalls_nycbuildings,1812841,1,19038605,2013-11-21T16:08:21Z
247461918,ingalls_nycbuildings,1812841,1,19038807,2013-11-21T16:17:47Z
247463255,ingalls_nycbuildings,1812841,1,19038993,2013-11-21T16:25:40Z
247463616,Rub21_nycbuildings,1781294,1,19038971,2013-11-21T16:26:08Z
247463683,Rub21_nycbuildings,1781294,1,19038971,2013-11-21T16:26:19Z
247463838,Rub21_nycbuildings,1781294,1,19038971,2013-11-21T16:26:34Z
247463919,Rub21_nycbuildings,1781294,1,19038971,2013-11-21T16:26:46Z
247464153,Rub21_nycbuildings,1781294,1,19038971,2013-11-21T16:27:16Z
247464326,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:28:05Z
247464498,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:28:31Z
247464592,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:28:39Z
247464650,ingalls,305985,2,20278009,2014-01-30T06:46:13Z
247464787,ingalls,305985,2,19665788,2013-12-27T17:56:44Z
247464895,ingalls,305985,2,19665459,2013-12-27T17:39:28Z
247465008,ingalls,305985,2,19665685,2013-12-27T17:52:10Z
247465028,ingalls,305985,2,19665459,2013-12-27T17:39:39Z
247465674,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:27:51Z
247465811,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:28:07Z
247465856,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:28:15Z
247465950,Rub21_nycbuildings,1781294,1,19039178,2013-11-21T16:36:10Z
247466154,Rub21_nycbuildings,1781294,1,19039178,2013-11-21T16:36:21Z
247466921,ingalls,305985,2,20254630,2014-01-28T21:23:01Z
247466926,ingalls,305985,2,20254630,2014-01-28T21:23:05Z
247466934,ingalls,305985,2,20254630,2014-01-28T21:23:02Z
247467251,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:27:48Z
247467743,Rub21_nycbuildings,1781294,1,19039334,2013-11-21T16:45:29Z
247468511,ingalls,305985,2,19980159,2014-01-13T21:22:43Z
247468544,ingalls,305985,2,19980159,2014-01-13T21:22:37Z
247468853,Rub21_nycbuildings,1781294,1,19039334,2013-11-21T16:46:53Z
247469239,ingalls,305985,2,20278009,2014-01-30T06:43:42Z
247470163,Rub21_nycbuildings,1781294,1,19039481,2013-11-21T16:53:10Z
247470258,Rub21_nycbuildings,1781294,1,19039481,2013-11-21T16:53:22Z
247470333,Rub21_nycbuildings,1781294,1,19039481,2013-11-21T16:53:35Z
247470393,Rub21_nycbuildings,1781294,1,19039481,2013-11-21T16:53:40Z
247470498,Rub21_nycbuildings,1781294,1,19039481,2013-11-21T16:53:53Z
247470663,Rub21_nycbuildings,1781294,1,19039481,2013-11-21T16:54:09Z
247472296,Rub21_nycbuildings,1781294,1,19039611,2013-11-21T17:01:34Z
247472585,Rub21_nycbuildings,1781294,1,19039611,2013-11-21T17:01:55Z
247473061,Rub21_nycbuildings,1781294,1,19039611,2013-11-21T17:02:25Z
247475216,Rub21_nycbuildings,1781294,1,19039740,2013-11-21T17:07:37Z
247475425,Rub21_nycbuildings,1781294,1,19039740,2013-11-21T17:07:58Z
247475700,ingalls_nycbuildings,1812841,1,19039795,2013-11-21T17:10:31Z
247475812,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:36:29Z
247475887,ingalls_nycbuildings,1812841,1,19039795,2013-11-21T17:10:49Z
247476213,ingalls,305985,2,19980159,2014-01-13T21:22:48Z
247476287,aaron_nycbuildings,1917473,3,20784519,2014-02-26T06:24:13Z
247477483,ingalls_nycbuildings,1812841,1,19039872,2013-11-21T17:14:08Z
247478292,Rub21_nycbuildings,1781294,1,19039896,2013-11-21T17:16:10Z
247479130,ingalls_nycbuildings,1812841,1,19039926,2013-11-21T17:17:50Z
247479489,ingalls_nycbuildings,1812841,1,19039966,2013-11-21T17:19:53Z
247480826,Rub21_nycbuildings,1781294,1,19040035,2013-11-21T17:25:39Z
247480867,Rub21_nycbuildings,1781294,1,19040035,2013-11-21T17:25:45Z
247481628,Rub21_nycbuildings,1781294,1,19040035,2013-11-21T17:26:56Z
247482374,ingalls_nycbuildings,1812841,1,19040177,2013-11-21T17:32:52Z
247482720,ingalls_nycbuildings,1812841,1,19040177,2013-11-21T17:33:38Z
247482762,ingalls,305985,2,20013196,2014-01-15T12:38:49Z
247483847,ingalls_nycbuildings,1812841,1,19040259,2013-11-21T17:36:10Z
247484493,Rub21_nycbuildings,1781294,1,19040277,2013-11-21T17:37:29Z
247485320,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:32:44Z
247485322,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:32:44Z
247486225,ingalls_nycbuildings,1812841,1,19040495,2013-11-21T17:46:51Z
247486865,Rub21_nycbuildings,1781294,1,19040574,2013-11-21T17:50:43Z
247486935,Rub21_nycbuildings,1781294,1,19040574,2013-11-21T17:50:52Z
247487013,Rub21_nycbuildings,1781294,1,19040574,2013-11-21T17:51:00Z
247487778,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:34:06Z
247489089,Rub21_nycbuildings,1781294,1,19040751,2013-11-21T17:59:15Z
247489450,Rub21_nycbuildings,1781294,1,19040751,2013-11-21T17:59:40Z
247489629,Rub21_nycbuildings,1781294,1,19040751,2013-11-21T17:59:56Z
247489701,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:37:24Z
247489941,Rub21_nycbuildings,1781294,1,19040751,2013-11-21T18:00:17Z
247489950,Rub21_nycbuildings,1781294,1,19040751,2013-11-21T18:00:17Z
247489952,Rub21_nycbuildings,1781294,1,19040751,2013-11-21T18:00:18Z
247490187,ingalls,305985,2,19980048,2014-01-13T21:15:55Z
247490243,ingalls,305985,2,19980099,2014-01-13T21:18:33Z
247490806,ediyes,1240849,2,22467485,2014-05-21T15:08:21Z
247490929,ingalls_nycbuildings,1812841,1,19040867,2013-11-21T18:03:56Z
247491068,ingalls_nycbuildings,1812841,1,19040867,2013-11-21T18:04:08Z
247492331,aaron_nycbuildings,1917473,3,20784519,2014-02-26T06:22:50Z
247492531,aaron_nycbuildings,1917473,3,20784519,2014-02-26T06:23:08Z
247493780,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:31:27Z
247493843,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:36:12Z
247493904,aaron_nycbuildings,1917473,3,20784519,2014-02-26T06:23:58Z
247493933,ingalls,305985,2,19810960,2014-01-04T19:23:47Z
247493964,Rub21_nycbuildings,1781294,1,19041124,2013-11-21T18:14:26Z
247494763,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:32:58Z
247494830,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:33:18Z
247494912,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:33:33Z
247494973,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:33:36Z
247495247,ingalls,305985,2,19523540,2013-12-18T22:45:03Z
247497638,ingalls_nycbuildings,1812841,1,19042135,2013-11-21T18:37:11Z
247498782,ingalls_nycbuildings,1812841,1,19042269,2013-11-21T18:47:35Z
247498930,ingalls,305985,2,19555139,2013-12-20T19:19:00Z
247499380,Rub21_nycbuildings,1781294,1,19042306,2013-11-21T18:51:02Z
247499669,Rub21_nycbuildings,1781294,1,19042306,2013-11-21T18:51:46Z
247500948,ingalls_nycbuildings,1812841,1,19042469,2013-11-21T18:55:16Z
247501036,ingalls_nycbuildings,1812841,1,19042469,2013-11-21T18:55:28Z
247501056,ingalls_nycbuildings,1812841,1,19042469,2013-11-21T18:55:31Z
247501125,ingalls,305985,2,20013082,2014-01-15T12:32:39Z
247501159,ingalls,305985,2,20013082,2014-01-15T12:32:39Z
247502048,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:32:09Z
247502335,Rub21_nycbuildings,1781294,1,19042691,2013-11-21T19:01:43Z
247502379,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:32:18Z
247502419,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:32:21Z
247502627,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:32:57Z
247502859,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:43:30Z
247502904,Rub21_nycbuildings,1781294,1,19042691,2013-11-21T19:02:21Z
247502998,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:43:55Z
247503547,ingalls,305985,2,19555606,2013-12-20T19:49:52Z
247504479,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:41:47Z
247506092,ingalls,305985,2,19555606,2013-12-20T19:49:38Z
247506131,ingalls,305985,2,19555606,2013-12-20T19:49:11Z
247509850,ingalls_nycbuildings,1812841,1,19043178,2013-11-21T19:46:08Z
247510537,Rub21_nycbuildings,1781294,1,19043169,2013-11-21T19:46:39Z
247510785,Rub21_nycbuildings,1781294,1,19043169,2013-11-21T19:46:51Z
247510797,Rub21_nycbuildings,1781294,1,19043169,2013-11-21T19:46:52Z
247510886,Rub21_nycbuildings,1781294,1,19043169,2013-11-21T19:47:03Z
247510924,Rub21_nycbuildings,1781294,1,19043169,2013-11-21T19:47:08Z
247512391,ingalls_nycbuildings,1812841,1,19043735,2013-11-21T19:54:27Z
247513731,Rub21_nycbuildings,1781294,1,19043850,2013-11-21T20:01:12Z
247514404,ingalls_nycbuildings,1812841,1,19043876,2013-11-21T20:01:49Z
247514562,Rub21_nycbuildings,1781294,1,19043850,2013-11-21T20:01:54Z
247514633,Rub21_nycbuildings,1781294,1,19043850,2013-11-21T20:01:56Z
247514808,ingalls_nycbuildings,1812841,1,19043876,2013-11-21T20:02:04Z
247518001,Rub21_nycbuildings,1781294,1,19044059,2013-11-21T20:11:35Z
247518010,Rub21_nycbuildings,1781294,1,19044059,2013-11-21T20:11:36Z
247518073,Rub21_nycbuildings,1781294,1,19044059,2013-11-21T20:11:44Z
247520219,Rub21_nycbuildings,1781294,1,19044197,2013-11-21T20:19:26Z
247520234,Rub21_nycbuildings,1781294,1,19044197,2013-11-21T20:19:26Z
247520511,Rub21_nycbuildings,1781294,1,19044197,2013-11-21T20:19:47Z
247523682,Rub21_nycbuildings,1781294,1,19044350,2013-11-21T20:28:35Z
247523714,Rub21_nycbuildings,1781294,1,19044350,2013-11-21T20:28:38Z
247524397,Rub21_nycbuildings,1781294,1,19044350,2013-11-21T20:29:20Z
247526540,Rub21_nycbuildings,1781294,1,19044495,2013-11-21T20:36:11Z
247526544,Rub21_nycbuildings,1781294,1,19044495,2013-11-21T20:36:11Z
247526693,Rub21_nycbuildings,1781294,1,19044495,2013-11-21T20:36:22Z
247526751,Rub21_nycbuildings,1781294,1,19044495,2013-11-21T20:36:27Z
247527169,Rub21_nycbuildings,1781294,1,19044495,2013-11-21T20:37:04Z
247529449,Rub21_nycbuildings,1781294,1,19044716,2013-11-21T20:49:19Z
247530020,Rub21_nycbuildings,1781294,1,19044716,2013-11-21T20:50:35Z
247530142,Rub21_nycbuildings,1781294,1,19044716,2013-11-21T20:50:45Z
247532233,Rub21_nycbuildings,1781294,1,19044989,2013-11-21T21:05:20Z
247533898,Rub21_nycbuildings,1781294,1,19045198,2013-11-21T21:20:07Z
247534087,Rub21_nycbuildings,1781294,1,19045198,2013-11-21T21:20:44Z
247534292,Rub21_nycbuildings,1781294,1,19045198,2013-11-21T21:21:13Z
247535649,Rub21_nycbuildings,1781294,1,19045384,2013-11-21T21:28:48Z
247536108,ingalls_nycbuildings,1812841,1,19045411,2013-11-21T21:29:37Z
247536207,ingalls_nycbuildings,1812841,1,19045411,2013-11-21T21:29:57Z
247536216,ingalls_nycbuildings,1812841,1,19045411,2013-11-21T21:29:58Z
247536245,ingalls_nycbuildings,1812841,1,19045411,2013-11-21T21:30:02Z
247537607,ingalls_nycbuildings,1812841,1,19045514,2013-11-21T21:34:51Z
247537627,ingalls_nycbuildings,1812841,1,19045514,2013-11-21T21:34:54Z
247537704,ingalls_nycbuildings,1812841,1,19045514,2013-11-21T21:35:04Z
247539191,Rub21_nycbuildings,1781294,1,19045534,2013-11-21T21:38:42Z
247539195,ingalls_nycbuildings,1812841,1,19045579,2013-11-21T21:38:42Z
247539317,ingalls_nycbuildings,1812841,1,19045579,2013-11-21T21:38:48Z
247539491,Rub21_nycbuildings,1781294,1,19045534,2013-11-21T21:39:00Z
247539519,ingalls_nycbuildings,1812841,1,19045579,2013-11-21T21:39:02Z
247540714,Rub21_nycbuildings,1781294,1,19045794,2013-11-21T21:52:41Z
247540739,Rub21_nycbuildings,1781294,1,19045794,2013-11-21T21:52:46Z
247540755,Rub21_nycbuildings,1781294,1,19045794,2013-11-21T21:52:48Z
247541001,Rub21_nycbuildings,1781294,1,19045794,2013-11-21T21:53:25Z
247541126,Rub21_nycbuildings,1781294,1,19045794,2013-11-21T21:53:41Z
247611615,Rub21_nycbuildings,1781294,1,19053423,2013-11-22T13:15:54Z
247611818,ingalls_nycbuildings,1812841,1,19053449,2013-11-22T13:16:08Z
247611820,Rub21_nycbuildings,1781294,1,19053423,2013-11-22T13:16:08Z
247612473,ingalls_nycbuildings,1812841,1,19053529,2013-11-22T13:20:10Z
247612639,ingalls_nycbuildings,1812841,1,19053529,2013-11-22T13:20:29Z
247614118,ingalls_nycbuildings,1812841,1,19053731,2013-11-22T13:26:07Z
247614175,Rub21_nycbuildings,1781294,1,19053697,2013-11-22T13:26:43Z
247614909,ingalls,305985,2,20254630,2014-01-28T21:22:45Z
247615137,ingalls_nycbuildings,1812841,1,19053794,2013-11-22T13:28:54Z
247615159,ingalls_nycbuildings,1812841,1,19053794,2013-11-22T13:28:56Z
247615722,ingalls_nycbuildings,1812841,1,19053868,2013-11-22T13:31:05Z
247616004,ingalls_nycbuildings,1812841,1,19053904,2013-11-22T13:32:21Z
247616443,Rub21_nycbuildings,1781294,1,19053891,2013-11-22T13:33:24Z
247616611,Rub21_nycbuildings,1781294,1,19053891,2013-11-22T13:33:42Z
247620951,Rub21_nycbuildings,1781294,1,19054137,2013-11-22T13:43:19Z
247621030,Rub21_nycbuildings,1781294,1,19054137,2013-11-22T13:43:30Z
247621341,Rub21_nycbuildings,1781294,1,19054137,2013-11-22T13:44:02Z
247621412,ingalls_nycbuildings,1812841,1,19054190,2013-11-22T13:44:06Z
247621626,ingalls_nycbuildings,1812841,1,19054190,2013-11-22T13:44:21Z
247621720,Rub21_nycbuildings,1781294,1,19054137,2013-11-22T13:44:25Z
247621768,Rub21_nycbuildings,1781294,1,19054137,2013-11-22T13:44:28Z
247621858,ingalls,305985,2,20415420,2014-02-06T17:08:50Z
247623053,ingalls_nycbuildings,1812841,1,19054300,2013-11-22T13:48:47Z
247623189,ingalls_nycbuildings,1812841,1,19054300,2013-11-22T13:49:07Z
247623249,ingalls_nycbuildings,1812841,1,19054300,2013-11-22T13:49:13Z
247623292,ingalls_nycbuildings,1812841,1,19054300,2013-11-22T13:49:18Z
247623355,ingalls,305985,2,20415420,2014-02-06T17:09:31Z
247623385,ingalls,305985,2,20415420,2014-02-06T17:09:29Z
247623969,Rub21_nycbuildings,1781294,1,19054340,2013-11-22T13:52:35Z
247624060,Rub21_nycbuildings,1781294,1,19054340,2013-11-22T13:52:44Z
247625225,ingalls_nycbuildings,1812841,1,19054446,2013-11-22T13:55:41Z
247625231,ingalls_nycbuildings,1812841,1,19054446,2013-11-22T13:55:42Z
247625794,ingalls_nycbuildings,1812841,1,19054509,2013-11-22T13:58:26Z
247625839,ingalls_nycbuildings,1812841,1,19054509,2013-11-22T13:58:32Z
247626077,ingalls_nycbuildings,1812841,1,19054509,2013-11-22T13:58:58Z
247626349,ingalls_nycbuildings,1812841,1,19054545,2013-11-22T14:00:07Z
247626937,Rub21_nycbuildings,1781294,1,19054558,2013-11-22T14:01:57Z
247627276,Rub21_nycbuildings,1781294,1,19054558,2013-11-22T14:02:16Z
247628008,ingalls_nycbuildings,1812841,1,19054605,2013-11-22T14:03:02Z
247628018,ingalls_nycbuildings,1812841,1,19054605,2013-11-22T14:03:03Z
247628495,ingalls_nycbuildings,1812841,1,19054618,2013-11-22T14:04:41Z
247628765,ingalls_nycbuildings,1812841,1,19054618,2013-11-22T14:05:08Z
247629866,ingalls,305985,2,20278009,2014-01-30T06:50:00Z
247630051,ingalls_nycbuildings,1812841,1,19054688,2013-11-22T14:08:12Z
247630064,ingalls_nycbuildings,1812841,1,19054688,2013-11-22T14:08:13Z
247630448,ingalls_nycbuildings,1812841,1,19054754,2013-11-22T14:10:20Z
247630852,ingalls_nycbuildings,1812841,1,19054801,2013-11-22T14:11:52Z
247630902,ingalls_nycbuildings,1812841,1,19054801,2013-11-22T14:11:54Z
247631143,Rub21_nycbuildings,1781294,1,19054766,2013-11-22T14:12:08Z
247631492,Rub21_nycbuildings,1781294,1,19054766,2013-11-22T14:12:50Z
247631557,Rub21_nycbuildings,1781294,1,19054766,2013-11-22T14:12:54Z
247631737,Rub21_nycbuildings,1781294,1,19054766,2013-11-22T14:13:05Z
247631890,ingalls_nycbuildings,1812841,1,19054836,2013-11-22T14:14:03Z
247631958,ingalls_nycbuildings,1812841,1,19054836,2013-11-22T14:14:11Z
247632153,ingalls_nycbuildings,1812841,1,19054871,2013-11-22T14:15:41Z
247632168,ingalls_nycbuildings,1812841,1,19054871,2013-11-22T14:15:43Z
247632464,ingalls_nycbuildings,1812841,1,19054871,2013-11-22T14:16:19Z
247632472,ingalls_nycbuildings,1812841,1,19054871,2013-11-22T14:16:21Z
247632563,ingalls_nycbuildings,1812841,1,19054871,2013-11-22T14:16:29Z
247633279,Rub21_nycbuildings,1781294,1,19054976,2013-11-22T14:21:02Z
247633367,Rub21_nycbuildings,1781294,1,19054976,2013-11-22T14:21:10Z
247633864,ingalls_nycbuildings,1812841,1,19055019,2013-11-22T14:22:17Z
247635874,ingalls,305985,2,19980213,2014-01-13T21:25:46Z
247636313,Rub21_nycbuildings,1781294,1,19055177,2013-11-22T14:31:06Z
247638194,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:40:04Z
247638327,aaron_nycbuildings,1917473,3,20784519,2014-02-26T06:23:56Z
247638630,ingalls,305985,2,19665508,2013-12-27T17:42:11Z
247638636,ingalls,305985,2,19665508,2013-12-27T17:42:04Z
247639199,Rub21_nycbuildings,1781294,1,19055391,2013-11-22T14:41:20Z
247639549,Rub21_nycbuildings,1781294,1,19055391,2013-11-22T14:41:34Z
247639634,Rub21_nycbuildings,1781294,1,19055391,2013-11-22T14:41:38Z
247643092,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:40:21Z
247643369,ingalls,305985,2,19665685,2013-12-27T17:51:54Z
247643477,ingalls,305985,2,19665685,2013-12-27T17:52:08Z
247643961,Rub21_nycbuildings,1781294,1,19055519,2013-11-22T14:48:41Z
247644076,Rub21,510836,2,20817439,2014-02-27T21:23:20Z
247644127,Rub21_nycbuildings,1781294,1,19055519,2013-11-22T14:49:02Z
247644241,Rub21_nycbuildings,1781294,1,19055519,2013-11-22T14:49:08Z
247644822,ingalls,305985,2,19904415,2014-01-09T17:54:50Z
247644836,Rub21_nycbuildings,1781294,1,19055519,2013-11-22T14:50:19Z
247645895,Rub21_nycbuildings,1781294,1,19055713,2013-11-22T14:56:59Z
247646324,Rub21_nycbuildings,1781294,1,19055713,2013-11-22T14:57:56Z
247646412,Rub21_nycbuildings,1781294,1,19055713,2013-11-22T14:58:09Z
247647335,ingalls_nycbuildings,1812841,1,19055857,2013-11-22T15:01:21Z
247647378,ingalls,305985,2,19555139,2013-12-20T19:18:50Z
247647954,Rub21_nycbuildings,1781294,1,19055939,2013-11-22T15:05:21Z
247648341,ingalls_nycbuildings,1812841,1,19055961,2013-11-22T15:06:37Z
247648703,ingalls,305985,2,19555139,2013-12-20T19:18:48Z
247649700,Rub21_nycbuildings,1781294,1,19056088,2013-11-22T15:12:58Z
247649784,Rub21_nycbuildings,1781294,1,19056088,2013-11-22T15:13:08Z
247649789,Rub21_nycbuildings,1781294,1,19056088,2013-11-22T15:13:09Z
247651053,Rub21_nycbuildings,1781294,1,19056265,2013-11-22T15:22:33Z
247651072,Rub21_nycbuildings,1781294,1,19056265,2013-11-22T15:22:35Z
247651189,Rub21_nycbuildings,1781294,1,19056265,2013-11-22T15:22:51Z
247651331,Rub21_nycbuildings,1781294,1,19056265,2013-11-22T15:23:08Z
247653431,aaron_nycbuildings,1917473,2,20385511,2014-02-05T05:03:20Z
247653661,aaron_nycbuildings,1917473,2,20385511,2014-02-05T05:03:48Z
247653819,ingalls,305985,2,19555139,2013-12-20T19:18:45Z
247654664,Rub21_nycbuildings,1781294,1,19056524,2013-11-22T15:38:47Z
247654923,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:59:14Z
247655334,ingalls,305985,2,19508628,2013-12-18T02:29:54Z
247655661,ingalls,305985,2,19508616,2013-12-18T02:27:58Z
247656451,Rub21_nycbuildings,1781294,1,19056638,2013-11-22T15:45:50Z
247656579,Rub21_nycbuildings,1781294,1,19056638,2013-11-22T15:46:03Z
247656718,Rub21_nycbuildings,1781294,1,19056638,2013-11-22T15:46:23Z
247656721,Rub21_nycbuildings,1781294,1,19056638,2013-11-22T15:46:23Z
247657982,Rub21_nycbuildings,1781294,1,19056793,2013-11-22T15:56:03Z
247658159,Rub21_nycbuildings,1781294,1,19056793,2013-11-22T15:56:29Z
247659259,Rub21_nycbuildings,1781294,1,19056922,2013-11-22T16:02:14Z
247659337,ingalls,305985,2,19881347,2014-01-08T12:22:25Z
247660329,Rub21_nycbuildings,1781294,1,19057014,2013-11-22T16:08:50Z
247660495,Rub21_nycbuildings,1781294,1,19057014,2013-11-22T16:09:11Z
247660501,Rub21_nycbuildings,1781294,1,19057014,2013-11-22T16:09:12Z
247660628,Rub21_nycbuildings,1781294,1,19057014,2013-11-22T16:09:29Z
247660913,ingalls,305985,2,19881347,2014-01-08T12:22:18Z
247661710,Rub21_nycbuildings,1781294,1,19057168,2013-11-22T16:15:17Z
247662095,Rub21_nycbuildings,1781294,1,19057168,2013-11-22T16:16:01Z
247662150,Rub21_nycbuildings,1781294,1,19057168,2013-11-22T16:16:08Z
247663064,Rub21_nycbuildings,1781294,1,19057295,2013-11-22T16:22:36Z
247664194,lxbarth_nycbuildings,1764427,1,19057458,2013-11-22T16:28:33Z
247664344,lxbarth_nycbuildings,1764427,1,19057458,2013-11-22T16:28:50Z
247664423,lxbarth_nycbuildings,1764427,1,19057458,2013-11-22T16:29:00Z
247664508,lxbarth_nycbuildings,1764427,1,19057458,2013-11-22T16:29:11Z
247664773,Rub21_nycbuildings,1781294,1,19057530,2013-11-22T16:32:20Z
247664857,Rub21_nycbuildings,1781294,1,19057530,2013-11-22T16:32:27Z
247665003,Rub21_nycbuildings,1781294,1,19057530,2013-11-22T16:32:46Z
247665220,Rub21_nycbuildings,1781294,1,19057530,2013-11-22T16:33:12Z
247665228,Rub21_nycbuildings,1781294,1,19057530,2013-11-22T16:33:13Z
247666450,Rub21_nycbuildings,1781294,1,19057825,2013-11-22T16:44:34Z
247666600,Rub21_nycbuildings,1781294,1,19057825,2013-11-22T16:44:47Z
247667003,Rub21_nycbuildings,1781294,1,19057825,2013-11-22T16:45:37Z
247667192,ingalls,305985,2,19882419,2014-01-08T13:27:52Z
247670149,lxbarth_nycbuildings,1764427,1,19058113,2013-11-22T16:56:33Z
247672154,Rub21_nycbuildings,1781294,1,19058150,2013-11-22T16:59:47Z
247672190,Rub21_nycbuildings,1781294,1,19058150,2013-11-22T16:59:51Z
247672236,Rub21_nycbuildings,1781294,1,19058150,2013-11-22T16:59:56Z
247672549,Rub21_nycbuildings,1781294,1,19058150,2013-11-22T17:00:38Z
247674291,ingalls,305985,2,20277897,2014-01-30T06:28:37Z
247677362,lxbarth_nycbuildings,1764427,1,19058551,2013-11-22T17:23:16Z
247677688,lxbarth_nycbuildings,1764427,1,19058551,2013-11-22T17:23:51Z
247678418,lxbarth_nycbuildings,1764427,1,19058634,2013-11-22T17:28:41Z
247678601,lxbarth_nycbuildings,1764427,1,19058634,2013-11-22T17:29:00Z
247679587,ingalls,305985,2,19507201,2013-12-17T22:57:10Z
247679658,ingalls,305985,2,19507201,2013-12-17T22:57:00Z
247679730,ingalls,305985,2,19507201,2013-12-17T22:57:03Z
247679769,ingalls,305985,2,19508616,2013-12-18T02:27:54Z
247683094,ingalls,305985,2,19507201,2013-12-17T22:57:03Z
247683923,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:48:03Z
247683937,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:48:05Z
247683948,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:48:06Z
247684100,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:48:24Z
247684257,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:50:57Z
247684512,ingalls_nycbuildings,1812841,1,19059086,2013-11-22T17:57:56Z
247685395,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:49:09Z
247686890,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:54:44Z
247686942,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:54:46Z
247690526,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:53:15Z
247691130,ingalls,305985,2,19624153,2013-12-24T23:50:33Z
247691203,ingalls,305985,2,19624153,2013-12-24T23:50:38Z
247691213,ingalls,305985,2,19624153,2013-12-24T23:50:29Z
247693200,ingalls,305985,2,19624203,2013-12-24T23:59:28Z
247693413,ingalls,305985,2,19624153,2013-12-24T23:50:42Z
247694737,aaron_nycbuildings,1917473,2,20385511,2014-02-05T04:52:17Z
